index,instrument_name,instrument_type,is_active,tick_size,option_type,strike,expiry,minimum_amount,amount_step,maker_fee_rate,taker_fee_rate,ask_price,ask_size,bid_price,bid_size,market_price,delta,gamma,vega,theta,iv,mark,ts
BTC-USD,BTC-20260424-150000-P,option,True,1,P,150000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99913,1.7e-07,0.73107,-0.44694,0.67117,85684.0,1772274865885
BTC-USD,BTC-20260424-150000-C,option,True,1,C,150000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.00086,1.7e-07,0.73107,-0.44694,0.67117,3.0,1772274867198
BTC-USD,BTC-20260424-140000-P,option,True,1,P,140000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99793,3.9e-07,1.61958,-0.99014,0.67117,75709.0,1772274868006
BTC-USD,BTC-20260424-140000-C,option,True,1,C,140000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.00206,3.9e-07,1.61958,-0.99014,0.67117,9.0,1772274867096
BTC-USD,BTC-20260424-130000-P,option,True,1,P,130000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99542,8e-07,3.31912,-2.01317,0.66589,65742.0,1772274866088
BTC-USD,BTC-20260424-130000-C,option,True,1,C,130000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.00457,8e-07,3.31912,-2.01317,0.66589,22.0,1772274865546
BTC-USD,BTC-20260424-120000-P,option,True,1,P,120000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99214,1.36e-06,5.35497,-3.10257,0.63607,55778.0,1772274868310
BTC-USD,BTC-20260424-120000-C,option,True,1,C,120000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.00785,1.36e-06,5.35498,-3.10257,0.63607,38.0,1772274867098
BTC-USD,BTC-20260424-115000-P,option,True,1,P,115000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.98951,1.8e-06,6.89874,-3.89473,0.6198,50801.0,1772274866590
BTC-USD,BTC-20260424-115000-C,option,True,1,C,115000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.01048,1.8e-06,6.89873,-3.89473,0.6198,51.0,1772274868033
BTC-USD,BTC-20260424-110000-P,option,True,1,P,110000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.98578,2.41e-06,8.9792,-4.92776,0.60249,45829.0,1772274865684
BTC-USD,BTC-20260424-110000-C,option,True,1,C,110000.0,20260424,0.01,1e-05,0.0001,0.0003,128.0,2.94595,12.0,2.94595,64021.0,0.01421,2.41e-06,8.97919,-4.92775,0.60249,69.0,1772274866557
BTC-USD,BTC-20260424-105000-P,option,True,1,P,105000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.9804,3.27e-06,11.81454,-6.2856,0.58408,40866.0,1772274866796
BTC-USD,BTC-20260424-105000-C,option,True,1,C,105000.0,20260424,0.01,1e-05,0.0001,0.0003,144.0,2.94595,29.0,2.94595,64014.0,0.0196,3.27e-06,11.81565,-6.28783,0.58423,96.0,1772274865076
BTC-USD,BTC-20260424-100000-P,option,True,1,P,100000.0,20260424,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.97248,4.5e-06,15.72218,-8.08394,0.56448,35916.0,1772274866997
BTC-USD,BTC-20260424-100000-C,option,True,1,C,100000.0,20260424,0.01,1e-05,0.0001,0.0003,168.0,2.94595,51.0,2.94595,64021.0,0.02751,4.5e-06,15.72218,-8.08394,0.56448,137.0,1772274866657
BTC-USD,BTC-20260327-95000-P,option,True,1,P,95000.0,20260327,0.01,1e-05,0.0001,0.0003,31263.0,0.78082,30621.0,0.78082,64014.0,-0.98345,3.61e-06,7.15842,-8.71566,0.65486,31031.0,1772274864269
BTC-USD,BTC-20260327-95000-C,option,True,1,C,95000.0,20260327,0.01,1e-05,0.0001,0.0003,89.0,4.416,11.0,4.416,64000.0,0.01649,3.61e-06,7.13873,-8.69167,0.65486,63.0,1772274859619
BTC-USD,BTC-20260327-90000-P,option,True,1,P,90000.0,20260327,0.01,0.0001,0.0001,0.0003,26328.0,0.7809,25687.0,0.7809,64014.0,-0.97333,5.7e-06,10.71857,-12.39661,0.62205,26072.0,1772274862246
BTC-USD,BTC-20260327-90000-C,option,True,1,C,90000.0,20260327,0.01,0.0001,0.0001,0.0003,112.0,4.416,33.0,5.1967,64014.0,0.02666,5.7e-06,10.7186,-12.39663,0.62205,103.0,1772274860529
BTC-USD,BTC-20260327-86000-P,option,True,1,P,86000.0,20260327,0.01,1e-05,0.0001,0.0003,22381.0,0.78091,21740.0,0.78091,64000.0,-0.95985,8.36e-06,15.01501,-16.59684,0.59451,22141.0,1772274860127
BTC-USD,BTC-20260327-86000-C,option,True,1,C,86000.0,20260327,0.01,1e-05,0.0001,0.0003,147.0,4.416,65.0,5.19713,64000.0,0.04014,8.36e-06,15.01502,-16.59684,0.59451,158.0,1772274859619
BTC-USD,BTC-20260327-85000-P,option,True,1,P,85000.0,20260327,0.01,1e-05,0.0001,0.0003,21403.0,0.78092,20761.0,0.78092,64014.0,-0.95516,9.25e-06,16.42273,-17.93878,0.5875,21147.0,1772274860530
BTC-USD,BTC-20260327-85000-C,option,True,1,C,85000.0,20260327,0.01,1e-05,0.0001,0.0003,160.0,4.416,77.0,4.416,64000.0,0.04471,9.23e-06,16.38215,-17.89445,0.5875,176.0,1772274860025
BTC-USD,BTC-20260327-84000-P,option,True,1,P,84000.0,20260327,0.01,1e-05,0.0001,0.0003,20425.0,0.78091,19783.0,0.78091,64014.0,-0.94996,1.022e-05,17.93163,-19.35234,0.58047,20168.0,1772274862448
BTC-USD,BTC-20260327-84000-C,option,True,1,C,84000.0,20260327,0.01,1e-05,0.0001,0.0003,175.0,4.416,91.0,4.416,64021.0,0.05011,1.024e-05,17.95452,-19.3771,0.58047,199.0,1772274868310
BTC-USD,BTC-20260327-82000-P,option,True,1,P,82000.0,20260327,0.01,1e-05,0.0001,0.0003,18500.0,0.78098,17858.0,0.78098,64021.0,-0.93721,1.253e-05,21.44885,-22.58665,0.56638,18216.0,1772274868511
BTC-USD,BTC-20260327-82000-C,option,True,1,C,82000.0,20260327,0.01,1e-05,0.0001,0.0003,217.0,4.416,130.0,4.416,64021.0,0.06278,1.253e-05,21.44886,-22.58665,0.56638,253.0,1772274867199
BTC-USD,BTC-20260327-80000-P,option,True,1,P,80000.0,20260327,0.01,0.0001,0.0001,0.0003,16562.0,0.7808,15921.0,0.7808,64021.0,-0.92066,1.538e-05,25.67252,-26.36967,0.55246,16288.0,1772274867500
BTC-USD,BTC-20260327-80000-C,option,True,1,C,80000.0,20260327,0.01,0.0001,0.0001,0.0003,281.0,4.416,189.0,4.416,64014.0,0.07922,1.537e-05,25.64267,-26.33898,0.55246,324.0,1772274865179
BTC-USD,BTC-20260327-78000-P,option,True,1,P,78000.0,20260327,0.01,1e-05,0.0001,0.0003,14678.0,0.78098,14037.0,0.78098,64021.0,-0.89892,1.888e-05,30.73659,-30.80106,0.53898,14386.0,1772274868814
BTC-USD,BTC-20260327-78000-C,option,True,1,C,78000.0,20260327,0.01,1e-05,0.0001,0.0003,377.0,4.416,291.0,2.0,64021.0,0.10107,1.888e-05,30.73662,-30.80107,0.53898,423.0,1772274866794
BTC-USD,BTC-20260327-76000-P,option,True,1,P,76000.0,20260327,0.01,1e-05,0.0001,0.0003,12808.0,0.78084,12164.0,0.78079,64014.0,-0.87042,2.307e-05,36.67391,-35.89183,0.52638,12529.0,1772274863965
BTC-USD,BTC-20260327-76000-C,option,True,1,C,76000.0,20260327,0.01,1e-05,0.0001,0.0003,503.0,1.0,440.0,1.78098,64021.0,0.12973,2.308e-05,36.71037,-35.92759,0.52638,559.0,1772274868209
BTC-USD,BTC-20260327-75000-P,option,True,1,P,75000.0,20260327,0.01,1e-05,0.0001,0.0003,11722.0,1.0,11263.0,0.78093,64021.0,-0.85268,2.545e-05,40.03223,-38.74836,0.5206,11610.0,1772274867703
BTC-USD,BTC-20260327-75000-C,option,True,1,C,75000.0,20260327,0.01,1e-05,0.0001,0.0003,600.0,1.0,534.0,1.0,64021.0,0.14731,2.545e-05,40.03223,-38.74836,0.5206,646.0,1772274867401
BTC-USD,BTC-20260327-74000-P,option,True,1,P,74000.0,20260327,0.01,1e-05,0.0001,0.0003,10832.0,1.0,10368.0,1.0,64021.0,-0.83254,2.798e-05,43.55084,-41.72463,0.5153,10714.0,1772274868107
BTC-USD,BTC-20260327-74000-C,option,True,1,C,74000.0,20260327,0.01,1e-05,0.0001,0.0003,718.0,1.0,619.0,4.416,64021.0,0.16745,2.798e-05,43.5509,-41.72463,0.5153,749.0,1772274865380
BTC-USD,BTC-20260327-72000-P,option,True,1,P,72000.0,20260327,0.01,1e-05,0.0001,0.0003,9197.0,0.781,8731.0,0.781,64021.0,-0.78345,3.331e-05,50.98685,-48.02594,0.50662,8985.0,1772274868613
BTC-USD,BTC-20260327-72000-C,option,True,1,C,72000.0,20260327,0.01,1e-05,0.0001,0.0003,1032.0,1.0,941.0,1.0,64021.0,0.21654,3.331e-05,50.98688,-48.02593,0.50662,1020.0,1772274866492
BTC-USD,BTC-20260327-70000-P,option,True,1,P,70000.0,20260327,0.01,0.0001,0.0001,0.0003,7552.0,1.0,7192.0,1.0,64021.0,-0.72117,3.853e-05,58.37859,-54.43655,0.50153,7368.0,1772274865894
BTC-USD,BTC-20260327-70000-C,option,True,1,C,70000.0,20260327,0.01,0.0001,0.0001,0.0003,1468.0,1.0,1352.0,1.0,64021.0,0.27882,3.853e-05,58.37857,-54.43655,0.50153,1403.0,1772274866895
BTC-USD,BTC-20260327-68000-P,option,True,1,P,68000.0,20260327,0.01,1e-05,0.0001,0.0003,6095.0,0.68789,5856.0,3.284,64014.0,-0.64589,4.267e-05,64.63068,-60.26046,0.50148,5911.0,1772274863560
BTC-USD,BTC-20260327-68000-C,option,True,1,C,68000.0,20260327,0.01,1e-05,0.0001,0.0003,2093.0,1.0,1956.0,3.0,64021.0,0.3544,4.268e-05,64.65778,-60.28578,0.50148,1941.0,1772274865784
BTC-USD,BTC-20260327-66000-P,option,True,1,P,66000.0,20260327,0.01,1e-05,0.0001,0.0003,4836.0,1.0,4626.0,3.285,64014.0,-0.56011,4.468e-05,68.53117,-64.71665,0.50791,4645.0,1772274863863
BTC-USD,BTC-20260327-66000-C,option,True,1,C,66000.0,20260327,0.01,1e-05,0.0001,0.0003,2869.0,1.0,2686.0,2.0,64021.0,0.4402,4.468e-05,68.54717,-64.7319,0.50791,2674.0,1772274868512
BTC-USD,BTC-20260327-65000-P,option,True,1,P,65000.0,20260327,0.01,1e-05,0.0001,0.0003,4302.0,1.0,4087.0,1.0,64014.0,-0.51533,4.463e-05,69.26853,-66.18475,0.51391,4094.0,1772274864471
BTC-USD,BTC-20260327-65000-C,option,True,1,C,65000.0,20260327,0.01,1e-05,0.0001,0.0003,3333.0,0.78101,3152.0,2.0,64021.0,0.48498,4.463e-05,69.27833,-66.19426,0.51391,3124.0,1772274869184
BTC-USD,BTC-20260327-64000-P,option,True,1,P,64000.0,20260327,0.01,1e-05,0.0001,0.0003,3801.0,1.0,3604.0,1.0,64014.0,-0.4706,4.386e-05,69.13156,-67.07302,0.52184,3600.0,1772274862414
BTC-USD,BTC-20260327-64000-C,option,True,1,C,64000.0,20260327,0.01,1e-05,0.0001,0.0003,3860.0,1.0,3655.0,2.0,64021.0,0.5297,4.386e-05,69.13516,-67.07669,0.52184,3630.0,1772274868410
BTC-USD,BTC-20260327-62000-P,option,True,1,P,62000.0,20260327,0.01,1e-05,0.0001,0.0003,2960.0,1.0,2792.0,1.0,64021.0,-0.38492,4.047e-05,66.42317,-67.10519,0.54337,2775.0,1772274865331
BTC-USD,BTC-20260327-62000-C,option,True,1,C,62000.0,20260327,0.01,1e-05,0.0001,0.0003,5012.0,3.284,4789.0,2.0,64021.0,0.61507,4.047e-05,66.42316,-67.1052,0.54337,4808.0,1772274866290
BTC-USD,BTC-20260327-620000-P,option,True,1,P,620000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,555859.0,1772274867705
BTC-USD,BTC-20260327-620000-C,option,True,1,C,620000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274867805
BTC-USD,BTC-20260327-60000-P,option,True,1,P,60000.0,20260327,0.01,0.0001,0.0001,0.0003,2304.0,1.7807,2128.0,1.0,64021.0,-0.30963,3.548e-05,61.27663,-65.13,0.57167,2149.0,1772274865278
BTC-USD,BTC-20260327-60000-C,option,True,1,C,60000.0,20260327,0.01,0.0001,0.0001,0.0003,6343.0,0.7809,6145.0,1.0,64021.0,0.69036,3.548e-05,61.27657,-65.13005,0.57167,6182.0,1772274869521
BTC-USD,BTC-20260327-600000-P,option,True,1,P,600000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64014.0,-1.0,0.0,0.0,0.0,0.75032,535870.0,1772274864875
BTC-USD,BTC-20260327-600000-C,option,True,1,C,600000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7811,0.0,0.0,64014.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274865076
BTC-USD,BTC-20260327-580000-P,option,True,1,P,580000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,515866.0,1772274866188
BTC-USD,BTC-20260327-580000-C,option,True,1,C,580000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274866695
BTC-USD,BTC-20260327-560000-P,option,True,1,P,560000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,495870.0,1772274869117
BTC-USD,BTC-20260327-560000-C,option,True,1,C,560000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274867199
BTC-USD,BTC-20260327-55000-P,option,True,1,P,55000.0,20260327,0.01,1e-05,0.0001,0.0003,1193.0,1.0,1093.0,1.78084,64014.0,-0.17485,2.238e-05,44.76789,-55.12972,0.66234,1180.0,1772274865178
BTC-USD,BTC-20260327-55000-C,option,True,1,C,55000.0,20260327,0.01,1e-05,0.0001,0.0003,10379.0,0.78098,9942.0,1.0,64021.0,0.8253,2.236e-05,44.74678,-55.10378,0.66234,10210.0,1772274867300
BTC-USD,BTC-20260327-540000-P,option,True,1,P,540000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,475874.0,1772274867805
BTC-USD,BTC-20260327-540000-C,option,True,1,C,540000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274866391
BTC-USD,BTC-20260327-520000-P,option,True,1,P,520000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,455878.0,1772274866593
BTC-USD,BTC-20260327-520000-C,option,True,1,C,520000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.781,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274868106
BTC-USD,BTC-20260327-50000-P,option,True,1,P,50000.0,20260327,0.01,0.0001,0.0001,0.0003,661.0,4.416,560.0,5.1969,64021.0,-0.09798,1.297e-05,30.04706,-42.81755,0.76645,672.0,1772274866491
BTC-USD,BTC-20260327-50000-C,option,True,1,C,50000.0,20260327,0.01,0.0001,0.0001,0.0003,14889.0,1.0,14496.0,1.0,64021.0,0.90201,1.297e-05,30.04706,-42.81755,0.76645,14703.0,1772274866895
BTC-USD,BTC-20260327-500000-P,option,True,1,P,500000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,435882.0,1772274866189
BTC-USD,BTC-20260327-500000-C,option,True,1,C,500000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274865785
BTC-USD,BTC-20260327-480000-P,option,True,1,P,480000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,415886.0,1772274869218
BTC-USD,BTC-20260327-480000-C,option,True,1,C,480000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274866896
BTC-USD,BTC-20260327-460000-P,option,True,1,P,460000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,395890.0,1772274867501
BTC-USD,BTC-20260327-460000-C,option,True,1,C,460000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7807,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274866897
BTC-USD,BTC-20260327-440000-P,option,True,1,P,440000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,375893.0,1772274866491
BTC-USD,BTC-20260327-440000-C,option,True,1,C,440000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274867200
BTC-USD,BTC-20260327-420000-P,option,True,1,P,420000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,355897.0,1772274865784
BTC-USD,BTC-20260327-420000-C,option,True,1,C,420000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7808,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274867098
BTC-USD,BTC-20260327-40000-P,option,True,1,P,40000.0,20260327,0.01,0.0001,0.0001,0.0003,222.0,4.416,140.0,4.416,64014.0,-0.02932,3.89e-06,11.60318,-21.28064,0.98644,213.0,1772274863325
BTC-USD,BTC-20260327-40000-C,option,True,1,C,40000.0,20260327,0.01,0.0001,0.0001,0.0003,24505.0,0.7811,23864.0,0.7811,64014.0,0.97067,3.89e-06,11.60316,-21.28062,0.98644,24235.0,1772274865177
BTC-USD,BTC-20260327-400000-P,option,True,1,P,400000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,335901.0,1772274868309
BTC-USD,BTC-20260327-400000-C,option,True,1,C,400000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.781,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274868612
BTC-USD,BTC-20260327-380000-P,option,True,1,P,380000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,315905.0,1772274866693
BTC-USD,BTC-20260327-380000-C,option,True,1,C,380000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7807,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274866290
BTC-USD,BTC-20260327-360000-P,option,True,1,P,360000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-1.0,0.0,0.0,0.0,0.75032,295909.0,1772274865987
BTC-USD,BTC-20260327-360000-C,option,True,1,C,360000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274866694
BTC-USD,BTC-20260327-340000-P,option,True,1,P,340000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.0,0.0,0.75032,275913.0,1772274867501
BTC-USD,BTC-20260327-340000-C,option,True,1,C,340000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7811,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274867502
BTC-USD,BTC-20260327-320000-P,option,True,1,P,320000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.0,0.0,0.75032,255917.0,1772274866996
BTC-USD,BTC-20260327-320000-C,option,True,1,C,320000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274865582
BTC-USD,BTC-20260327-300000-P,option,True,1,P,300000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.0,0.0,0.75032,235920.0,1772274866795
BTC-USD,BTC-20260327-300000-C,option,True,1,C,300000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7811,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274865482
BTC-USD,BTC-20260327-280000-P,option,True,1,P,280000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.0,0.0,0.75032,215924.0,1772274867497
BTC-USD,BTC-20260327-280000-C,option,True,1,C,280000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.781,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274867401
BTC-USD,BTC-20260327-260000-P,option,True,1,P,260000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.0,0.0,0.75032,195928.0,1772274865784
BTC-USD,BTC-20260327-260000-C,option,True,1,C,260000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274867804
BTC-USD,BTC-20260327-250000-P,option,True,1,P,250000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.0,0.0,0.75032,185930.0,1772274867200
BTC-USD,BTC-20260327-250000-C,option,True,1,C,250000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.781,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274868310
BTC-USD,BTC-20260327-240000-P,option,True,1,P,240000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.0,0.0,0.75032,175932.0,1772274868513
BTC-USD,BTC-20260327-240000-C,option,True,1,C,240000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7812,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274866694
BTC-USD,BTC-20260327-230000-P,option,True,1,P,230000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.0,0.0,0.75032,165934.0,1772274868814
BTC-USD,BTC-20260327-230000-C,option,True,1,C,230000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7812,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274866556
BTC-USD,BTC-20260327-220000-P,option,True,1,P,220000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.0,0.0,0.75032,155936.0,1772274867704
BTC-USD,BTC-20260327-220000-C,option,True,1,C,220000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7816,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274866152
BTC-USD,BTC-20260327-210000-P,option,True,1,P,210000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.0,0.0,0.75032,145938.0,1772274865886
BTC-USD,BTC-20260327-210000-C,option,True,1,C,210000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,0.0,0.0,64021.0,0.0,0.0,0.0,0.0,0.75032,0.0,1772274868006
BTC-USD,BTC-20260327-20000-P,option,True,1,P,20000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,1.0,10.0,64021.0,-1e-05,0.0,0.01146,-0.02268,1.06415,0.0,1772274866492
BTC-USD,BTC-20260327-20000-C,option,True,1,C,20000.0,20260327,0.01,0.0001,0.0001,0.0003,44273.0,0.7808,43631.0,0.7808,64021.0,0.99998,0.0,0.01146,-0.02268,1.06415,44025.0,1772274866895
BTC-USD,BTC-20260327-200000-P,option,True,1,P,200000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,1e-05,-2e-05,0.75032,135940.0,1772274868609
BTC-USD,BTC-20260327-200000-C,option,True,1,C,200000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,0.0,0.0,64021.0,0.0,0.0,1e-05,-2e-05,0.75032,0.0,1772274866895
BTC-USD,BTC-20260327-190000-P,option,True,1,P,190000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,7e-05,-0.0001,0.75032,125942.0,1772274867300
BTC-USD,BTC-20260327-190000-C,option,True,1,C,190000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,0.0,0.0,64021.0,0.0,0.0,7e-05,-0.0001,0.75032,0.0,1772274866897
BTC-USD,BTC-20260327-180000-P,option,True,1,P,180000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.00029,-0.00041,0.75032,115944.0,1772274868309
BTC-USD,BTC-20260327-180000-C,option,True,1,C,180000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.781,0.0,0.0,64021.0,0.0,0.0,0.00029,-0.00041,0.75032,0.0,1772274867907
BTC-USD,BTC-20260327-175000-P,option,True,1,P,175000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.00058,-0.00081,0.75032,110945.0,1772274866960
BTC-USD,BTC-20260327-175000-C,option,True,1,C,175000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.7809,0.0,0.0,64021.0,0.0,0.0,0.00058,-0.00081,0.75032,0.0,1772274865886
BTC-USD,BTC-20260327-170000-P,option,True,1,P,170000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.00114,-0.0016,0.75032,105945.0,1772274867702
BTC-USD,BTC-20260327-170000-C,option,True,1,C,170000.0,20260327,0.01,0.0001,0.0001,0.0003,8.0,0.781,0.0,0.0,64021.0,0.0,0.0,0.00114,-0.0016,0.75032,0.0,1772274867198
BTC-USD,BTC-20260327-165000-P,option,True,1,P,165000.0,20260327,0.01,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.00225,-0.00315,0.75032,100946.0,1772274865986
